User_ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Date_Enroll,Recency,MntWines,MntFruits,MntMeats,MntFishs,MntSweets,MntGolds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
4769,1977,Master,Together,57954.0,1,1,2014-06-18,52,456.0,4.0,24.0,0.0,0.0,9.0,7,8,2,6,7,0,1,0,0,0,0,0,Spain
7540,1952,Graduation,Married,50300.0,0,1,2014-05-25,52,143.0,15.0,60.0,24.0,23.0,5.0,2,2,1,8,2,0,0,0,0,0,0,0,Spain
5247,1955,PhD,Married,38725.0,1,1,2014-05-10,52,31.0,0.0,6.0,2.0,1.0,5.0,2,1,0,4,4,0,0,0,0,0,0,0,Spain
5987,1989,2n Cycle,Together,10404.0,1,0,2014-05-04,52,2.0,2.0,11.0,10.0,6.0,12.0,2,1,0,4,5,0,0,0,0,0,0,0,Spain
9960,1991,Basic,Single,26868.0,1,0,2014-04-30,52,0.0,0.0,1.0,8.0,3.0,2.0,1,1,0,2,7,0,0,0,0,0,0,0,South Africa
10972,1949,Graduation,Widow,72298.0,0,0,2014-03-10,52,625.0,35.0,169.0,58.0,17.0,35.0,1,4,3,6,1,0,1,1,0,0,0,0,Spain
1399,1958,Graduation,Married,72905.0,0,0,2014-01-21,52,407.0,114.0,445.0,181.0,165.0,203.0,1,3,7,9,1,0,0,0,1,0,0,0,Spain
2698,1976,Graduation,Single,47025.0,0,1,2013-11-07,52,254.0,7.0,108.0,20.0,0.0,26.0,3,6,3,5,6,0,0,0,0,0,0,0,United States
6340,1985,Graduation,Single,29938.0,1,0,2013-10-27,52,3.0,3.0,7.0,0.0,2.0,11.0,2,1,0,3,6,0,0,0,0,0,0,0,South Africa
4107,1948,PhD,Together,46681.0,0,2,2013-10-08,52,269.0,15.0,69.0,15.0,19.0,38.0,2,4,6,4,5,0,0,0,0,0,0,0,Spain
10906,1948,PhD,Together,46681.0,0,2,2013-10-08,52,269.0,15.0,69.0,15.0,19.0,38.0,2,4,6,4,5,0,0,0,0,0,0,0,South Africa
2557,1970,Master,Single,29548.0,1,0,2013-08-29,52,7.0,1.0,6.0,3.0,1.0,11.0,1,1,1,2,4,1,0,0,0,0,0,0,Spain
8786,1956,Master,Married,62058.0,0,1,2013-05-26,52,301.0,7.0,74.0,10.0,0.0,58.0,4,6,1,7,6,0,0,0,0,0,0,0,Germany
7187,1969,Master,Together,,1,1,2013-05-18,52,375.0,42.0,48.0,94.0,66.0,96.0,7,4,10,4,3,0,0,0,0,0,0,0,Australia
6119,1963,PhD,Single,36736.0,1,1,2013-05-10,52,10.0,0.0,3.0,0.0,0.0,4.0,1,1,0,2,6,0,0,0,0,0,0,0,Spain
2980,1952,Master,Single,8820.0,1,1,2013-03-22,52,12.0,0.0,13.0,4.0,2.0,4.0,4,3,0,3,8,0,0,0,0,0,0,0,Canada
3850,1963,Basic,Together,14918.0,0,1,2012-12-07,52,3.0,3.0,3.0,15.0,4.0,15.0,1,1,0,3,6,0,0,0,0,0,0,0,India
1077,1974,Graduation,Together,56715.0,0,0,2012-12-05,52,258.0,105.0,239.0,237.0,172.0,9.0,1,7,3,4,4,0,0,0,0,0,0,0,Spain
9733,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1.0,4.0,10.0,29.0,0.0,36.0,1,1,1,2,6,1,0,0,0,0,0,0,India
8462,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1.0,4.0,10.0,29.0,0.0,36.0,1,1,1,2,6,1,0,0,0,0,0,0,Spain
4764,1952,Master,Together,40442.0,1,1,2012-08-19,52,45.0,12.0,52.0,25.0,22.0,13.0,4,3,1,4,7,0,0,0,0,0,1,0,South Africa
2223,1965,2n Cycle,Divorced,64176.0,0,1,2012-08-03,52,1215.0,33.0,249.0,64.0,116.0,149.0,8,8,9,8,6,0,0,0,0,0,0,0,Spain
7788,1983,PhD,Married,23536.0,1,0,2014-06-04,53,6.0,0.0,3.0,0.0,0.0,1.0,1,0,0,3,3,0,0,0,0,0,0,0,Spain
5827,1958,Graduation,Divorced,35246.0,1,1,2014-04-16,53,36.0,0.0,12.0,2.0,2.0,10.0,4,3,1,3,5,0,0,0,0,0,0,0,South Africa
2958,1978,Graduation,Married,28442.0,2,0,2014-02-24,53,19.0,3.0,10.0,11.0,8.0,6.0,3,2,1,4,4,0,0,0,0,0,0,0,Spain
4954,1956,Graduation,Married,48195.0,1,1,2014-01-21,53,106.0,27.0,68.0,52.0,7.0,5.0,6,4,2,5,6,0,0,0,0,0,0,0,Spain
3139,1982,2n Cycle,Single,74116.0,0,0,2013-12-30,53,871.0,111.0,704.0,145.0,55.0,166.0,1,4,4,10,2,0,1,0,0,0,0,0,South Africa
9952,1947,Master,Together,78093.0,0,0,2013-12-11,53,368.0,32.0,639.0,13.0,43.0,10.0,1,4,7,5,1,0,0,0,0,0,0,0,South Africa
8180,1952,Master,Divorced,59354.0,1,1,2013-11-15,53,233.0,2.0,53.0,3.0,5.0,14.0,3,6,1,5,6,0,0,0,0,0,0,0,United States
3276,1976,2n Cycle,Together,36301.0,1,0,2013-10-25,53,11.0,12.0,35.0,3.0,5.0,12.0,1,3,0,3,7,0,0,0,0,0,0,0,South Africa
4994,1943,Master,Single,77598.0,0,0,2013-10-01,53,1193.0,33.0,281.0,129.0,66.0,33.0,1,7,5,13,3,0,0,1,0,0,0,0,Spain
3598,1972,Graduation,Married,62710.0,0,1,2013-05-23,53,441.0,35.0,83.0,7.0,29.0,11.0,4,4,2,12,4,0,0,0,0,0,0,0,Spain
945,1965,Graduation,Together,36317.0,0,1,2013-05-22,53,87.0,3.0,25.0,3.0,2.0,13.0,2,3,0,4,7,0,0,0,0,0,0,0,Spain
5048,1971,PhD,Single,42767.0,2,0,2013-05-11,53,20.0,6.0,43.0,19.0,5.0,38.0,1,3,1,2,8,0,0,0,0,0,0,0,South Africa
6214,1982,Master,Married,43815.0,1,0,2013-04-05,53,14.0,10.0,29.0,4.0,7.0,15.0,1,2,0,3,6,0,0,0,0,0,0,0,Spain
6230,1971,Graduation,Divorced,44421.0,1,1,2013-02-15,53,110.0,5.0,59.0,7.0,1.0,7.0,5,5,0,4,8,0,0,0,0,0,0,0,Spain
2968,1943,PhD,Divorced,48948.0,0,0,2013-02-01,53,437.0,8.0,206.0,160.0,49.0,42.0,2,7,10,5,6,1,0,0,0,0,1,0,Australia
8800,1943,PhD,Divorced,48948.0,0,0,2013-02-01,53,437.0,8.0,206.0,160.0,49.0,42.0,2,7,10,5,6,1,0,0,0,0,1,0,South Africa
1907,1950,Master,Divorced,63120.0,0,1,2012-09-28,53,965.0,69.0,279.0,54.0,41.0,69.0,5,8,4,9,7,0,0,0,0,0,1,0,Spain
10478,1950,PhD,Married,55517.0,1,1,2012-09-27,53,483.0,0.0,108.0,0.0,6.0,36.0,5,11,1,6,9,0,0,0,0,0,1,0,South Africa
4188,1957,Graduation,Single,36864.0,0,1,2012-08-13,53,204.0,5.0,39.0,17.0,0.0,89.0,3,5,2,4,8,0,0,0,0,0,1,0,Australia
8720,1978,2n Cycle,Together,,0,0,2012-08-12,53,32.0,2.0,1607.0,12.0,4.0,22.0,0,0,0,1,0,0,1,0,0,0,0,0,India
2225,1977,Graduation,Divorced,82582.0,0,0,2014-06-07,54,510.0,120.0,550.0,156.0,40.0,241.0,1,4,9,7,1,1,0,0,1,0,1,0,Australia
4790,1958,Graduation,Divorced,79803.0,0,1,2014-06-02,54,574.0,8.0,216.0,21.0,16.0,33.0,1,4,3,5,1,0,0,0,0,0,0,0,Spain
1131,1967,PhD,Single,52569.0,0,1,2014-04-05,54,85.0,0.0,3.0,0.0,0.0,7.0,1,2,0,4,3,0,0,0,0,0,0,0,South Africa
202,1948,PhD,Widow,82032.0,0,0,2014-04-05,54,332.0,194.0,377.0,149.0,125.0,57.0,0,4,6,7,1,0,0,0,0,0,0,0,India
9589,1948,PhD,Widow,82032.0,0,0,2014-04-05,54,332.0,194.0,377.0,149.0,125.0,57.0,0,4,6,7,1,0,0,0,0,0,0,0,India
3900,1972,Graduation,Married,65685.0,0,1,2014-03-29,54,642.0,14.0,49.0,0.0,7.0,57.0,1,9,2,9,5,0,0,0,0,0,0,0,Canada
9958,1972,Graduation,Married,65685.0,0,1,2014-03-29,54,642.0,14.0,49.0,0.0,7.0,57.0,1,9,2,9,5,0,0,0,0,0,0,0,Australia
8955,1957,PhD,Together,40451.0,0,2,2014-02-16,54,35.0,0.0,4.0,0.0,0.0,10.0,1,1,1,2,5,1,0,0,0,0,0,0,Spain
10033,1973,2n Cycle,Divorced,31163.0,1,0,2014-02-13,54,2.0,3.0,10.0,11.0,2.0,10.0,1,1,0,3,6,0,0,0,0,0,0,0,Germany
5751,1973,2n Cycle,Divorced,31163.0,1,0,2014-02-13,54,2.0,3.0,10.0,11.0,2.0,10.0,1,1,0,3,6,0,0,0,0,0,0,0,Canada
3308,1952,Graduation,Married,35704.0,1,1,2014-01-03,54,30.0,9.0,12.0,2.0,11.0,30.0,3,2,0,4,4,0,0,0,0,0,0,0,South Africa
7297,1973,Graduation,Single,7500.0,1,0,2013-12-26,54,5.0,3.0,10.0,12.0,7.0,20.0,4,3,1,3,7,0,0,0,0,0,0,0,South Africa
8008,1983,Graduation,Together,36075.0,1,0,2013-12-09,54,46.0,0.0,30.0,12.0,1.0,30.0,1,2,0,4,6,0,0,0,0,0,0,0,Spain
1232,1982,PhD,Together,70038.0,0,0,2013-10-25,54,587.0,54.0,348.0,71.0,54.0,130.0,1,4,4,8,2,0,0,0,0,0,0,0,Germany
2345,1982,PhD,Together,70038.0,0,0,2013-10-25,54,587.0,54.0,348.0,71.0,54.0,130.0,1,4,4,8,2,0,0,0,0,0,0,0,Australia
1628,1971,Graduation,Together,71796.0,0,0,2013-10-24,54,354.0,21.0,311.0,167.0,75.0,32.0,1,9,3,4,4,0,0,0,0,0,0,0,South Africa
5081,1967,2n Cycle,Together,47821.0,1,1,2013-10-20,54,9.0,0.0,16.0,6.0,6.0,10.0,1,1,0,3,8,0,0,0,0,0,0,0,Spain
839,1975,PhD,Married,45503.0,1,0,2013-09-25,54,97.0,4.0,44.0,6.0,1.0,18.0,1,3,1,4,5,0,0,0,0,0,0,0,Spain
3706,1978,Graduation,Single,28647.0,1,0,2013-08-21,54,19.0,8.0,29.0,0.0,12.0,26.0,1,2,2,2,7,1,0,0,0,0,1,0,Spain
5154,1972,Master,Divorced,37760.0,1,0,2013-08-11,54,26.0,3.0,13.0,2.0,10.0,0.0,1,2,0,3,6,0,0,0,0,0,0,0,Spain
8584,1952,PhD,Together,85431.0,0,0,2013-06-08,54,376.0,53.0,462.0,168.0,53.0,53.0,1,2,7,7,0,0,0,0,0,0,0,0,Spain
6583,1955,2n Cycle,Married,72635.0,0,0,2013-06-03,54,390.0,22.0,323.0,104.0,35.0,107.0,1,6,8,6,3,0,0,0,1,0,0,0,Spain
3433,1955,2n Cycle,Married,72635.0,0,0,2013-06-03,54,390.0,22.0,323.0,104.0,35.0,107.0,1,6,8,6,3,0,0,0,1,0,0,0,Spain
10486,1948,Graduation,Married,77142.0,0,0,2013-05-29,54,476.0,75.0,162.0,29.0,151.0,97.0,1,4,4,8,2,0,0,0,0,0,0,0,Spain
8687,1978,Graduation,Together,53172.0,0,1,2013-05-06,54,121.0,62.0,90.0,68.0,20.0,125.0,3,2,3,8,3,0,0,0,0,0,0,0,India
7842,1968,Graduation,Single,36065.0,1,1,2013-03-31,54,18.0,7.0,34.0,10.0,2.0,3.0,3,3,0,3,8,0,0,0,0,0,0,0,Spain
3749,1973,Graduation,Together,73926.0,0,0,2013-03-02,54,627.0,91.0,597.0,159.0,91.0,15.0,1,6,5,12,3,0,0,0,0,0,0,0,Canada
1331,1977,Graduation,Single,35790.0,1,0,2013-01-02,54,12.0,6.0,20.0,30.0,1.0,3.0,2,2,0,3,7,0,0,0,0,0,0,0,Australia
5995,1962,Graduation,Divorced,39552.0,1,1,2012-12-18,54,165.0,3.0,147.0,4.0,24.0,41.0,7,6,2,5,8,0,0,0,0,0,1,0,Spain
8985,1964,2n Cycle,Together,68316.0,0,1,2012-11-04,54,806.0,80.0,161.0,120.0,11.0,33.0,5,10,7,10,6,0,0,0,0,0,0,0,Spain
2798,1977,PhD,Together,102160.0,0,0,2012-11-02,54,763.0,29.0,138.0,76.0,176.0,58.0,0,7,9,10,4,0,1,1,1,0,1,0,South Africa
7108,1965,Master,Widow,51390.0,1,1,2012-09-08,54,205.0,20.0,47.0,23.0,2.0,56.0,6,5,2,5,5,0,0,0,0,0,0,0,South Africa
2781,1981,Graduation,Single,72066.0,0,0,2014-06-23,55,1003.0,34.0,536.0,134.0,51.0,34.0,1,4,6,6,2,0,0,1,1,0,1,0,South Africa
3623,1976,Graduation,Together,21675.0,1,0,2014-06-11,55,4.0,0.0,16.0,17.0,4.0,4.0,3,4,0,3,7,0,0,0,0,0,0,0,India
194,1965,Graduation,Married,48006.0,1,1,2014-06-09,55,23.0,0.0,11.0,3.0,2.0,2.0,1,1,0,3,6,0,0,0,0,0,0,0,Spain
10833,1975,Graduation,Married,65106.0,0,1,2014-05-24,55,790.0,19.0,133.0,12.0,0.0,19.0,3,8,3,13,6,0,1,0,0,0,0,0,Spain
2315,1960,Graduation,Divorced,58401.0,0,1,2014-04-20,55,10.0,0.0,11.0,17.0,29.0,29.0,1,1,2,2,4,0,0,0,0,0,0,0,Spain
6336,1960,Graduation,Married,29315.0,1,1,2014-04-06,55,13.0,2.0,14.0,8.0,7.0,4.0,4,2,0,4,6,0,0,0,0,0,0,0,South Africa
10738,1951,Master,Single,49389.0,1,1,2013-08-29,55,40.0,0.0,19.0,2.0,1.0,3.0,1,2,0,3,7,0,0,0,0,0,0,0,Australia
8286,1965,PhD,Together,51717.0,0,1,2013-08-20,55,98.0,1.0,17.0,0.0,1.0,5.0,1,3,0,4,7,0,1,0,0,0,0,0,South Africa
2166,1960,2n Cycle,Widow,46779.0,1,1,2013-07-12,55,12.0,1.0,3.0,0.0,0.0,7.0,1,0,1,2,4,0,0,0,0,0,0,0,South Africa
10691,1960,Master,Married,28520.0,1,1,2013-06-14,55,11.0,0.0,10.0,0.0,2.0,20.0,1,1,1,2,6,0,0,0,0,0,0,0,Spain
9739,1963,Graduation,Single,34377.0,0,1,2013-01-19,55,62.0,0.0,22.0,3.0,1.0,26.0,2,2,2,2,7,0,0,0,0,0,0,0,Spain
1829,1961,PhD,Divorced,54959.0,0,1,2013-01-19,55,1148.0,0.0,60.0,0.0,0.0,24.0,3,9,5,4,7,0,1,0,0,0,1,0,Spain
6260,1955,Master,Together,82384.0,0,0,2012-11-19,55,984.0,51.0,432.0,180.0,120.0,190.0,1,3,10,13,1,0,0,1,0,0,1,0,Australia
10448,1956,Graduation,Single,46998.0,0,1,2012-10-22,55,172.0,41.0,86.0,45.0,6.0,27.0,5,5,3,5,7,1,0,0,0,0,0,0,Spain
1343,1968,Graduation,Together,58554.0,1,1,2012-09-26,55,368.0,24.0,68.0,38.0,0.0,88.0,6,8,2,6,7,0,0,0,0,0,0,0,United States
4749,1968,Graduation,Together,58554.0,1,1,2012-09-26,55,368.0,24.0,68.0,38.0,0.0,88.0,6,8,2,6,7,0,0,0,0,0,0,0,India
531,1954,PhD,Divorced,57333.0,0,1,2012-09-22,55,941.0,14.0,397.0,76.0,58.0,176.0,11,8,5,9,6,0,0,0,0,0,1,0,Spain
6905,1994,Graduation,Together,80685.0,0,0,2012-08-22,55,241.0,45.0,604.0,34.0,26.0,54.0,1,6,4,10,2,0,0,0,0,0,0,0,Spain
1045,1965,Graduation,Together,52117.0,0,1,2012-08-16,55,112.0,10.0,107.0,30.0,0.0,20.0,2,5,2,4,7,0,0,0,0,0,0,0,Spain
4012,1972,PhD,Together,62220.0,0,1,2012-08-11,55,799.0,12.0,375.0,16.0,12.0,12.0,5,7,6,5,6,0,0,0,0,0,1,0,Germany
5529,1946,PhD,Together,64014.0,2,1,2014-06-10,56,406.0,0.0,30.0,0.0,0.0,8.0,7,8,2,5,7,0,0,0,1,0,0,0,Canada
4001,1946,PhD,Together,64014.0,2,1,2014-06-10,56,406.0,0.0,30.0,0.0,0.0,8.0,7,8,2,5,7,0,0,0,1,0,0,0,South Africa
10420,1955,Master,Divorced,46390.0,0,1,2014-05-05,56,95.0,14.0,64.0,2.0,9.0,38.0,1,4,2,3,7,0,0,0,0,0,0,0,United States
7723,1979,Graduation,Together,75507.0,0,0,2014-05-02,56,709.0,93.0,374.0,104.0,80.0,80.0,1,8,6,6,3,0,0,0,0,0,0,0,Germany
2963,1979,Graduation,Together,75507.0,0,0,2014-05-02,56,709.0,93.0,374.0,104.0,80.0,80.0,1,8,6,6,3,0,0,0,0,0,0,0,Australia
10634,1951,Master,Married,59412.0,0,0,2014-04-19,56,90.0,67.0,165.0,30.0,43.0,11.0,1,4,2,8,3,0,0,0,0,0,0,0,Spain
5180,1968,PhD,Divorced,50616.0,0,1,2014-04-18,56,128.0,0.0,16.0,0.0,1.0,4.0,2,4,0,4,7,0,0,0,0,0,0,0,Spain
6866,1969,Master,Together,35924.0,1,1,2014-03-23,56,8.0,0.0,14.0,2.0,3.0,7.0,1,1,0,3,5,0,0,0,0,0,0,0,South Africa
1328,1982,2n Cycle,Married,57937.0,0,1,2014-02-16,56,261.0,42.0,144.0,55.0,48.0,133.0,3,4,4,9,3,0,0,0,0,0,0,0,South Africa
1139,1984,PhD,Married,73356.0,0,0,2014-02-06,56,1050.0,14.0,322.0,0.0,14.0,112.0,1,5,11,5,2,1,0,1,1,0,1,0,Spain
4961,1974,Master,Together,21255.0,1,0,2014-01-21,56,29.0,0.0,25.0,2.0,2.0,3.0,4,2,1,4,4,0,0,0,0,0,0,0,Spain
5177,1974,Master,Married,58494.0,0,1,2013-12-12,56,298.0,7.0,68.0,4.0,0.0,19.0,2,6,2,6,6,0,0,0,0,0,0,0,South Africa
2075,1969,Graduation,Married,72460.0,0,0,2013-11-14,56,377.0,10.0,540.0,80.0,30.0,10.0,1,3,5,7,1,0,0,0,0,0,0,0,South Africa
3428,1991,PhD,Together,68682.0,0,0,2013-10-06,56,919.0,0.0,505.0,99.0,30.0,45.0,1,4,9,10,2,0,0,0,0,0,0,0,Spain
4500,1991,PhD,Together,68682.0,0,0,2013-10-06,56,919.0,0.0,505.0,99.0,30.0,45.0,1,4,9,10,2,0,0,0,0,0,0,0,Spain
7369,1981,Master,Married,36959.0,1,0,2013-10-02,56,25.0,6.0,25.0,6.0,0.0,0.0,2,2,0,3,8,0,0,0,0,0,0,0,Spain
4381,1971,PhD,Married,46463.0,1,1,2013-08-18,56,163.0,2.0,40.0,8.0,11.0,11.0,7,3,1,6,6,0,0,0,0,0,0,0,Spain
9964,1979,Graduation,Single,61825.0,0,1,2013-08-07,56,162.0,50.0,100.0,55.0,30.0,27.0,1,4,2,8,4,0,0,0,0,0,0,0,Spain
1630,1979,Graduation,Single,61825.0,0,1,2013-08-07,56,162.0,50.0,100.0,55.0,30.0,27.0,1,4,2,8,4,0,0,0,0,0,0,0,Spain
5012,1989,Graduation,Married,28691.0,1,0,2013-07-04,56,5.0,4.0,13.0,8.0,0.0,4.0,1,1,0,3,8,0,0,0,0,0,0,0,Spain
6918,1989,Graduation,Married,28691.0,1,0,2013-07-04,56,5.0,4.0,13.0,8.0,0.0,4.0,1,1,0,3,8,0,0,0,0,0,0,0,Spain
7822,1976,Graduation,Together,54058.0,0,1,2013-06-04,56,198.0,18.0,252.0,32.0,108.0,54.0,2,4,6,8,3,0,0,0,0,0,0,0,Spain
10156,1975,Graduation,Single,84196.0,0,1,2013-06-03,56,215.0,63.0,507.0,231.0,31.0,190.0,1,8,4,7,3,0,0,0,0,0,0,0,Spain
3033,1963,Master,Together,38620.0,0,0,2013-05-11,56,112.0,17.0,44.0,34.0,22.0,89.0,1,2,5,3,3,0,0,0,0,0,0,0,Australia
4119,1963,Master,Together,38620.0,0,0,2013-05-11,56,112.0,17.0,44.0,34.0,22.0,89.0,1,2,5,3,3,0,0,0,0,0,0,0,Germany
11110,1973,Graduation,Single,3502.0,1,0,2013-04-13,56,2.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,14,0,0,0,0,0,0,0,India
332,1957,Graduation,Married,47743.0,0,1,2013-03-22,56,198.0,2.0,43.0,0.0,12.0,20.0,3,4,1,6,6,0,1,0,0,0,0,0,Spain
737,1949,PhD,Married,80360.0,0,0,2013-03-03,56,1493.0,86.0,454.0,112.0,43.0,43.0,2,4,4,5,2,0,1,1,1,0,0,0,Spain
10319,1971,Graduation,Married,66303.0,0,1,2013-02-26,56,1090.0,12.0,96.0,16.0,12.0,60.0,4,3,4,11,8,0,1,0,0,0,0,0,Spain
2683,1969,Graduation,Married,52413.0,0,2,2013-02-02,56,295.0,106.0,271.0,75.0,98.0,65.0,4,6,4,12,6,0,0,0,0,0,0,0,Canada
3445,1956,Graduation,Single,60714.0,0,0,2013-01-17,56,216.0,162.0,224.0,101.0,92.0,162.0,2,7,4,10,5,0,0,0,0,0,1,0,South Africa
10913,1984,Master,Single,31385.0,1,0,2012-12-05,56,3.0,2.0,12.0,0.0,1.0,9.0,1,1,0,2,8,1,0,0,0,0,1,0,Spain
4427,1995,2n Cycle,Single,83257.0,0,0,2012-09-18,56,536.0,27.0,590.0,38.0,107.0,67.0,1,5,10,12,6,1,0,1,0,0,1,1,Spain
8717,1975,PhD,Married,80427.0,0,1,2012-09-12,56,1149.0,71.0,449.0,69.0,71.0,26.0,1,11,8,8,5,0,0,0,0,0,0,0,India
2066,1949,Graduation,Together,38823.0,0,1,2012-08-30,56,70.0,0.0,11.0,2.0,8.0,23.0,1,2,1,3,6,0,0,0,0,0,0,0,Spain
3340,1977,Graduation,Married,42014.0,1,0,2012-08-17,56,244.0,15.0,108.0,4.0,15.0,50.0,6,7,1,6,8,0,0,0,0,0,1,0,Canada
8685,1977,Graduation,Married,42014.0,1,0,2012-08-17,56,244.0,15.0,108.0,4.0,15.0,50.0,6,7,1,6,8,0,0,0,0,0,1,0,South Africa
4149,1948,PhD,Together,76140.0,0,0,2014-05-13,57,586.0,66.0,653.0,17.0,0.0,26.0,1,5,9,6,2,0,0,0,0,0,0,0,Spain
8726,1964,2n Cycle,Divorced,41713.0,1,1,2014-04-29,57,77.0,8.0,44.0,10.0,10.0,25.0,5,3,1,4,6,0,0,0,0,0,0,0,Canada
2295,1954,PhD,Married,62670.0,0,1,2014-02-02,57,539.0,30.0,92.0,80.0,46.0,38.0,1,5,3,13,3,0,0,0,0,0,0,0,South Africa
3283,1972,2n Cycle,Married,70932.0,0,1,2014-01-19,57,200.0,193.0,100.0,46.0,185.0,185.0,2,6,2,12,3,0,0,0,0,0,0,0,Spain
1915,1951,PhD,Married,78939.0,0,0,2013-12-12,57,794.0,115.0,243.0,150.0,0.0,205.0,1,8,5,6,3,0,0,0,0,0,0,0,Germany
800,1960,Graduation,Together,44512.0,1,1,2013-08-30,57,23.0,1.0,6.0,0.0,0.0,2.0,2,1,0,3,4,0,0,0,0,0,0,0,South Africa
9166,1968,Graduation,Married,63967.0,0,1,2013-08-09,57,387.0,84.0,141.0,73.0,35.0,162.0,3,4,4,12,2,0,0,0,0,0,0,0,Spain
5147,1948,Graduation,Single,90842.0,0,0,2013-07-29,57,774.0,70.0,118.0,182.0,187.0,93.0,1,4,9,13,1,0,0,0,0,0,0,0,Spain
13,1947,PhD,Widow,25358.0,0,1,2013-07-22,57,19.0,0.0,5.0,0.0,0.0,8.0,2,1,0,3,6,0,0,0,0,0,0,0,South Africa
8557,1982,Graduation,Single,,1,0,2013-06-17,57,11.0,3.0,22.0,2.0,2.0,6.0,2,2,0,3,6,0,0,0,0,0,0,0,Australia
8724,1982,Graduation,Single,28567.0,1,0,2013-06-17,57,11.0,3.0,22.0,2.0,2.0,6.0,2,2,0,3,6,0,0,0,0,0,0,0,Spain
9381,1978,Graduation,Married,66373.0,1,1,2013-06-12,57,328.0,9.0,124.0,12.0,24.0,109.0,7,4,2,10,3,0,0,0,0,0,0,0,Australia
9384,1978,Graduation,Married,66373.0,1,1,2013-06-12,57,328.0,9.0,124.0,12.0,24.0,109.0,7,4,2,10,3,0,0,0,0,0,0,0,Australia
3560,1952,Graduation,Together,83844.0,0,0,2013-05-12,57,901.0,31.0,345.0,75.0,31.0,191.0,1,4,4,11,1,0,0,1,0,0,0,0,Germany
241,1952,Graduation,Together,83844.0,0,0,2013-05-12,57,901.0,31.0,345.0,75.0,31.0,191.0,1,4,4,11,1,0,0,1,0,0,0,0,Spain
7521,1952,Graduation,Together,83844.0,0,0,2013-05-12,57,901.0,31.0,345.0,75.0,31.0,191.0,1,4,4,11,1,0,0,1,0,0,0,0,Canada
9799,1968,PhD,Divorced,83664.0,1,1,2013-05-08,57,866.0,21.0,151.0,28.0,21.0,86.0,3,2,2,12,5,0,0,0,0,0,0,0,Spain
5123,1951,Master,Married,27450.0,0,0,2013-04-15,57,37.0,12.0,23.0,8.0,11.0,52.0,1,2,1,3,7,0,0,0,0,0,0,0,Spain
448,1978,PhD,Single,54880.0,1,0,2013-03-01,57,308.0,85.0,137.0,102.0,45.0,118.0,2,6,2,11,5,0,0,0,0,0,0,0,Spain
4837,1965,PhD,Married,71322.0,0,1,2013-02-16,57,753.0,43.0,226.0,69.0,10.0,204.0,2,8,5,13,4,0,0,0,0,0,0,0,Spain
9365,1976,PhD,Single,60000.0,0,1,2012-12-22,57,1048.0,0.0,217.0,0.0,0.0,12.0,5,11,3,5,6,0,0,0,0,0,0,0,Spain
8932,1969,Master,Together,65176.0,0,1,2012-10-29,57,960.0,28.0,183.0,220.0,70.0,70.0,4,9,6,6,6,0,0,0,0,0,0,0,South Africa
7055,1952,PhD,Together,61010.0,0,1,2012-10-09,57,888.0,0.0,57.0,0.0,0.0,76.0,2,8,5,11,5,0,0,0,0,0,0,0,Canada
3537,1981,Graduation,Together,31089.0,1,0,2012-08-17,57,31.0,3.0,31.0,2.0,8.0,4.0,3,3,0,4,8,0,0,0,0,0,0,0,Spain
9081,1988,Graduation,Single,20518.0,1,0,2014-05-18,58,4.0,1.0,6.0,4.0,1.0,9.0,1,1,1,2,5,0,0,0,0,0,0,0,Spain
4988,1948,PhD,Married,34469.0,1,1,2014-05-04,58,19.0,6.0,20.0,0.0,5.0,12.0,3,1,1,4,4,0,0,0,0,0,0,0,South Africa
1050,1952,Graduation,Married,28332.0,0,0,2014-04-30,58,14.0,10.0,13.0,4.0,15.0,9.0,1,2,1,4,2,0,0,0,0,0,0,0,Germany
5610,1965,Graduation,Together,33456.0,1,1,2014-04-21,58,7.0,3.0,10.0,8.0,1.0,7.0,2,1,0,3,7,0,0,0,0,0,0,0,India
3526,1968,PhD,Married,38443.0,1,1,2014-01-27,58,32.0,0.0,5.0,0.0,0.0,1.0,2,1,0,3,7,0,0,0,0,0,0,0,Spain
5136,1973,Graduation,Single,65333.0,0,1,2014-01-17,58,654.0,7.0,92.0,0.0,15.0,30.0,7,9,4,8,6,0,1,1,0,0,0,0,Canada
1411,1952,Graduation,Divorced,82623.0,0,0,2013-11-10,58,204.0,34.0,204.0,172.0,153.0,173.0,1,2,9,4,1,0,0,0,0,0,0,0,Spain
701,1971,Graduation,Married,73691.0,0,1,2013-11-06,58,707.0,21.0,250.0,85.0,43.0,73.0,2,6,2,8,2,1,0,0,0,0,0,0,Spain
6203,1947,Graduation,Together,74485.0,0,0,2013-08-24,58,499.0,149.0,815.0,173.0,49.0,49.0,1,6,7,12,3,0,0,0,0,0,0,0,Spain
