User_ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Date_Enroll,Recency,MntWines,MntFruits,MntMeats,MntFishs,MntSweets,MntGolds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Total_Campaigns_Accepted,Total_Spent
4954,1956,Graduation,Married,48195.0,1,1,2014-01-21,53,106.0,27.0,68.0,52.0,7.0,5.0,6,4,2,5,6,0,0,0,0,0,0,0,Spain,0,265.0
4961,1974,Master,Together,21255.0,1,0,2014-01-21,56,29.0,0.0,25.0,2.0,2.0,3.0,4,2,1,4,4,0,0,0,0,0,0,0,Spain,0,61.0
4964,1958,PhD,Together,74250.0,0,0,2014-01-26,90,680.0,11.0,392.0,75.0,0.0,0.0,1,2,11,4,1,0,0,0,0,0,0,0,Canada,0,1158.0
4967,1960,PhD,Together,38201.0,0,1,2013-03-29,19,233.0,0.0,23.0,0.0,0.0,12.0,4,5,1,5,8,0,0,0,0,0,0,0,South Africa,0,268.0
4971,1962,PhD,Together,31497.0,0,1,2012-12-06,22,108.0,1.0,28.0,13.0,1.0,4.0,2,3,1,4,8,0,0,0,0,0,0,0,South Africa,0,155.0
4973,1970,Graduation,Single,20587.0,1,0,2014-05-11,39,2.0,3.0,6.0,4.0,1.0,9.0,1,1,1,2,7,0,0,0,0,0,0,0,Canada,0,25.0
4974,1970,Graduation,Single,83273.0,1,2,2012-09-25,98,433.0,89.0,650.0,16.0,102.0,102.0,10,4,6,9,7,0,0,0,0,0,0,0,United States,0,1392.0
4988,1948,PhD,Married,34469.0,1,1,2014-05-04,58,19.0,6.0,20.0,0.0,5.0,12.0,3,1,1,4,4,0,0,0,0,0,0,0,South Africa,0,62.0
4990,1954,Graduation,Married,59111.0,0,0,2013-05-02,90,524.0,0.0,134.0,28.0,28.0,155.0,1,11,1,8,7,0,0,0,0,0,0,0,Australia,0,869.0
4992,1975,Master,Together,17459.0,1,0,2013-09-19,12,6.0,4.0,16.0,3.0,10.0,30.0,3,3,1,2,7,0,0,0,0,0,1,0,Spain,1,69.0
4994,1943,Master,Single,77598.0,0,0,2013-10-01,53,1193.0,33.0,281.0,129.0,66.0,33.0,1,7,5,13,3,0,0,1,0,0,0,0,Spain,1,1735.0
4998,1962,Graduation,Together,76081.0,0,0,2014-05-23,85,292.0,30.0,415.0,63.0,33.0,200.0,1,4,5,4,2,0,0,0,1,0,0,0,Spain,1,1033.0
5010,1988,Graduation,Single,25008.0,1,0,2014-02-02,72,2.0,8.0,8.0,6.0,1.0,9.0,2,1,0,3,8,0,0,0,0,0,0,0,Spain,0,34.0
5011,1963,Graduation,Divorced,68118.0,0,1,2013-10-18,51,595.0,23.0,123.0,10.0,23.0,154.0,2,8,9,4,6,0,0,0,0,0,0,0,Spain,0,928.0
5012,1989,Graduation,Married,28691.0,1,0,2013-07-04,56,5.0,4.0,13.0,8.0,0.0,4.0,1,1,0,3,8,0,0,0,0,0,0,0,Spain,0,34.0
5015,1976,Master,Married,34529.0,1,0,2012-09-14,94,68.0,6.0,38.0,3.0,6.0,41.0,2,2,2,3,7,0,0,0,0,0,0,0,Spain,0,162.0
5025,1979,Graduation,Single,48526.0,1,0,2013-12-24,32,23.0,17.0,23.0,43.0,20.0,9.0,1,2,1,4,3,0,0,0,0,0,0,0,Spain,0,135.0
5029,1946,Graduation,Married,18100.0,0,0,2013-08-06,14,3.0,1.0,2.0,4.0,3.0,1.0,1,0,0,3,5,0,0,0,0,0,0,0,Spain,0,14.0
5031,1974,Graduation,Together,83145.0,0,0,2012-09-22,14,777.0,35.0,731.0,39.0,137.0,114.0,1,5,9,11,2,0,0,1,0,0,1,0,Spain,2,1833.0
5036,1984,PhD,Single,42710.0,1,0,2012-11-28,38,252.0,3.0,42.0,4.0,3.0,102.0,2,4,5,3,6,0,0,0,0,0,0,0,Spain,0,406.0
5043,1951,Basic,Married,26997.0,0,0,2012-11-05,89,7.0,23.0,78.0,133.0,49.0,144.0,2,4,2,5,7,0,0,0,0,0,0,0,Spain,0,434.0
5046,1958,Graduation,Divorced,78331.0,0,1,2014-01-23,97,756.0,138.0,354.0,160.0,169.0,61.0,2,10,6,7,4,0,0,0,0,0,0,0,South Africa,0,1638.0
5048,1971,PhD,Single,42767.0,2,0,2013-05-11,53,20.0,6.0,43.0,19.0,5.0,38.0,1,3,1,2,8,0,0,0,0,0,0,0,South Africa,0,131.0
5049,1974,PhD,Together,30351.0,1,0,2013-06-06,19,14.0,0.0,24.0,3.0,3.0,2.0,1,3,0,2,9,0,0,0,0,0,0,0,Spain,0,46.0
5057,1961,Master,Married,61794.0,0,1,2013-09-14,74,264.0,47.0,188.0,54.0,47.0,11.0,2,4,4,10,2,0,0,0,0,0,0,0,Spain,0,611.0
5062,1963,PhD,Married,54072.0,1,1,2013-07-27,71,35.0,0.0,4.0,0.0,0.0,0.0,1,2,0,2,8,0,0,0,0,0,0,0,South Africa,0,39.0
5063,1977,Graduation,Single,28769.0,1,0,2012-12-18,76,41.0,5.0,129.0,10.0,3.0,3.0,3,4,1,4,9,0,0,0,0,0,0,0,Spain,0,191.0
5067,1994,Graduation,Together,80134.0,0,0,2014-02-14,11,966.0,26.0,282.0,52.0,26.0,26.0,1,2,7,11,5,0,1,1,1,1,0,0,Spain,4,1378.0
5068,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14.0,1.0,7.0,2.0,1.0,1.0,1,2,0,2,9,0,0,0,0,0,0,0,Spain,0,26.0
5074,1986,Master,Married,28072.0,1,0,2013-07-08,10,30.0,0.0,10.0,2.0,0.0,5.0,1,1,0,3,7,0,0,0,0,0,0,0,Canada,0,47.0
5077,1979,Graduation,Together,77298.0,0,1,2013-11-02,46,425.0,115.0,292.0,23.0,35.0,79.0,1,6,6,11,3,0,0,0,0,0,0,0,Canada,0,969.0
5079,1971,Graduation,Married,,1,1,2013-03-03,82,71.0,1.0,16.0,0.0,0.0,9.0,4,2,1,3,8,0,0,0,0,0,0,0,Australia,0,97.0
5080,1993,Graduation,Single,70515.0,0,0,2013-10-21,12,420.0,0.0,452.0,182.0,64.0,140.0,1,6,6,4,2,0,0,0,0,0,1,0,Montenegro,1,1258.0
5081,1967,2n Cycle,Together,47821.0,1,1,2013-10-20,54,9.0,0.0,16.0,6.0,6.0,10.0,1,1,0,3,8,0,0,0,0,0,0,0,Spain,0,47.0
5084,1975,Graduation,Widow,58330.0,0,1,2013-12-25,87,445.0,53.0,213.0,104.0,98.0,151.0,1,6,4,13,4,0,0,0,0,0,0,0,Spain,0,1064.0
5092,1949,PhD,Widow,51569.0,0,1,2013-02-12,39,380.0,0.0,47.0,6.0,0.0,34.0,4,7,1,7,8,0,1,0,0,0,1,0,Spain,2,467.0
5093,1974,PhD,Divorced,25509.0,1,0,2012-09-18,15,40.0,3.0,30.0,10.0,7.0,11.0,3,3,0,3,9,0,0,0,0,0,1,0,Spain,1,101.0
5107,1973,PhD,Divorced,35860.0,1,1,2014-05-19,37,15.0,0.0,8.0,4.0,2.0,20.0,2,1,1,2,5,1,0,0,0,0,0,0,Spain,1,49.0
5113,1971,PhD,Divorced,86979.0,0,0,2013-11-07,67,584.0,100.0,835.0,65.0,83.0,35.0,1,5,5,5,2,1,0,0,0,0,1,0,Spain,2,1702.0
5114,1965,Master,Married,74806.0,0,1,2012-12-19,1,670.0,9.0,249.0,0.0,28.0,9.0,2,5,4,5,4,0,0,0,0,0,0,0,Australia,0,965.0
5117,1963,2n Cycle,Married,32632.0,0,0,2012-08-02,32,63.0,151.0,137.0,153.0,19.0,53.0,2,4,4,8,5,0,0,0,0,0,0,0,Spain,0,576.0
5120,1982,2n Cycle,Together,66664.0,0,0,2012-09-25,78,398.0,96.0,447.0,220.0,96.0,32.0,1,5,7,6,3,0,0,0,0,0,0,0,South Africa,0,1289.0
5121,1977,Graduation,Single,56628.0,0,1,2014-03-21,30,479.0,5.0,82.0,7.0,17.0,171.0,2,7,6,5,5,1,0,0,0,0,0,0,Canada,1,761.0
5123,1951,Master,Married,27450.0,0,0,2013-04-15,57,37.0,12.0,23.0,8.0,11.0,52.0,1,2,1,3,7,0,0,0,0,0,0,0,Spain,0,143.0
5125,1960,Graduation,Married,79530.0,0,0,2013-05-17,64,333.0,0.0,815.0,129.0,42.0,29.0,1,4,10,11,2,0,0,0,0,0,0,0,Spain,0,1348.0
5136,1973,Graduation,Single,65333.0,0,1,2014-01-17,58,654.0,7.0,92.0,0.0,15.0,30.0,7,9,4,8,6,0,1,1,0,0,0,0,Canada,2,798.0
5138,1950,Graduation,Together,28320.0,0,1,2013-01-14,68,19.0,1.0,14.0,3.0,2.0,4.0,1,1,0,3,8,0,0,0,0,0,0,0,Spain,0,43.0
5140,1985,PhD,Married,64355.0,1,0,2012-08-24,66,1047.0,0.0,140.0,67.0,38.0,153.0,2,4,3,12,8,0,0,0,0,0,0,0,Spain,0,1445.0
5147,1948,Graduation,Single,90842.0,0,0,2013-07-29,57,774.0,70.0,118.0,182.0,187.0,93.0,1,4,9,13,1,0,0,0,0,0,0,0,Spain,0,1424.0
5150,1979,Basic,Single,20194.0,1,0,2012-12-17,64,0.0,4.0,7.0,11.0,10.0,15.0,2,2,0,3,6,0,0,0,0,0,0,0,Spain,0,47.0
5153,1967,PhD,Married,77766.0,0,1,2013-02-22,97,1004.0,59.0,265.0,115.0,59.0,27.0,2,11,10,11,6,1,0,0,0,0,1,0,Spain,2,1529.0
5154,1972,Master,Divorced,37760.0,1,0,2013-08-11,54,26.0,3.0,13.0,2.0,10.0,0.0,1,2,0,3,6,0,0,0,0,0,0,0,Spain,0,54.0
5156,1970,2n Cycle,Married,62466.0,0,1,2014-01-15,13,129.0,129.0,259.0,168.0,121.0,83.0,5,6,3,12,4,0,0,0,0,0,0,0,Spain,0,889.0
5172,1976,Master,Together,65104.0,0,1,2013-11-14,4,738.0,0.0,232.0,13.0,20.0,50.0,2,3,5,7,7,0,0,0,0,0,0,0,Spain,0,1053.0
5176,1988,Graduation,Together,29604.0,1,0,2013-12-08,88,7.0,6.0,13.0,7.0,6.0,14.0,1,1,0,3,9,1,0,0,0,0,0,0,South Africa,1,53.0
5177,1974,Master,Married,58494.0,0,1,2013-12-12,56,298.0,7.0,68.0,4.0,0.0,19.0,2,6,2,6,6,0,0,0,0,0,0,0,South Africa,0,396.0
5180,1968,PhD,Divorced,50616.0,0,1,2014-04-18,56,128.0,0.0,16.0,0.0,1.0,4.0,2,4,0,4,7,0,0,0,0,0,0,0,Spain,0,149.0
5181,1982,Basic,Single,24367.0,1,0,2013-03-20,58,2.0,4.0,2.0,0.0,11.0,5.0,1,1,0,2,9,0,0,0,0,0,0,0,Spain,0,24.0
5184,1995,Graduation,Single,34824.0,0,0,2014-03-26,65,4.0,2.0,11.0,2.0,0.0,4.0,1,1,0,2,6,0,0,0,0,0,0,0,Spain,0,23.0
5185,1955,Graduation,Married,74268.0,0,0,2013-02-14,83,199.0,66.0,315.0,97.0,174.0,41.0,1,4,3,5,2,0,0,0,0,0,0,0,South Africa,0,892.0
5186,1955,PhD,Married,58482.0,0,1,2014-03-12,59,576.0,7.0,115.0,19.0,7.0,7.0,2,7,4,9,6,0,1,0,0,0,0,0,Canada,1,731.0
5204,1971,Graduation,Together,74538.0,0,0,2013-06-29,21,380.0,98.0,733.0,110.0,112.0,28.0,1,8,8,5,3,0,0,1,0,0,1,0,Spain,2,1461.0
5207,1963,PhD,Married,53378.0,1,1,2012-09-24,41,489.0,6.0,152.0,8.0,6.0,132.0,10,9,4,6,8,0,0,0,0,0,1,0,Spain,1,793.0
5209,1954,Graduation,Divorced,50002.0,0,1,2013-06-17,21,443.0,5.0,71.0,21.0,16.0,82.0,2,8,2,7,7,0,0,0,0,0,0,0,South Africa,0,638.0
5221,1957,Graduation,Married,52852.0,0,1,2012-12-01,93,714.0,8.0,99.0,11.0,0.0,47.0,4,10,7,5,8,1,0,0,0,0,0,0,Germany,1,879.0
5223,1966,Master,Together,45903.0,0,1,2014-04-23,80,33.0,8.0,10.0,2.0,10.0,3.0,2,2,1,3,4,0,0,0,0,0,0,0,South Africa,0,66.0
5229,1969,PhD,Together,54132.0,0,1,2014-02-16,81,30.0,1.0,8.0,0.0,0.0,3.0,1,1,0,3,7,0,0,0,0,0,0,0,Germany,0,42.0
5231,1974,2n Cycle,Married,45894.0,0,2,2014-02-27,15,27.0,2.0,7.0,0.0,2.0,13.0,1,1,0,3,5,0,0,0,0,0,0,0,Spain,0,51.0
5232,1965,Graduation,Married,69139.0,0,1,2014-01-27,23,86.0,12.0,75.0,33.0,15.0,6.0,1,4,1,5,4,0,0,0,0,0,0,0,Spain,0,227.0
5234,1967,2n Cycle,Together,30753.0,1,1,2013-07-11,85,12.0,5.0,25.0,0.0,9.0,30.0,2,1,1,3,5,0,0,0,0,0,0,0,Canada,0,81.0
5236,1979,Graduation,Together,77568.0,0,1,2012-08-25,30,1230.0,0.0,396.0,232.0,178.0,158.0,1,10,2,8,5,0,1,1,1,0,0,0,Spain,3,2194.0
5237,1950,PhD,Single,48767.0,1,2,2014-01-01,79,28.0,1.0,21.0,3.0,0.0,10.0,3,2,1,3,5,0,0,0,0,0,0,0,Australia,0,63.0
5247,1955,PhD,Married,38725.0,1,1,2014-05-10,52,31.0,0.0,6.0,2.0,1.0,5.0,2,1,0,4,4,0,0,0,0,0,0,0,Spain,0,45.0
5250,1943,Master,Widow,,0,0,2013-10-30,75,532.0,126.0,490.0,164.0,126.0,126.0,1,5,5,11,1,0,0,1,0,0,1,0,Australia,2,1564.0
5252,1969,Graduation,Divorced,23910.0,1,0,2012-10-26,80,16.0,12.0,18.0,7.0,1.0,13.0,1,2,0,3,7,0,0,0,0,0,0,0,Spain,0,67.0
5253,1956,Master,Together,54603.0,1,1,2013-07-09,85,145.0,13.0,46.0,17.0,2.0,4.0,6,4,2,4,7,0,0,0,0,0,0,0,Spain,0,227.0
5255,1986,Graduation,Single,,1,0,2013-02-20,19,5.0,1.0,3.0,3.0,263.0,362.0,0,27,0,0,1,0,0,0,0,0,0,0,Australia,0,637.0
5263,1977,2n Cycle,Married,31056.0,1,0,2013-01-22,99,5.0,10.0,13.0,3.0,8.0,16.0,1,1,0,3,8,0,0,0,0,0,0,0,Spain,0,55.0
5267,1970,Graduation,Divorced,33986.0,1,0,2013-03-14,43,16.0,2.0,18.0,2.0,1.0,5.0,1,1,0,3,7,0,0,0,0,0,0,0,Spain,0,44.0
5268,1960,Graduation,Married,29440.0,1,1,2013-08-11,95,17.0,8.0,14.0,10.0,4.0,3.0,2,1,0,4,7,0,0,0,0,0,0,0,Germany,0,56.0
5272,1965,Master,Married,53843.0,0,1,2013-06-27,64,378.0,0.0,88.0,19.0,4.0,73.0,4,8,5,3,7,0,0,0,0,0,0,0,South Africa,0,562.0
5278,1964,Graduation,Married,82224.0,0,0,2014-01-25,83,307.0,26.0,360.0,138.0,31.0,40.0,1,6,9,5,3,0,0,0,1,0,0,0,Germany,1,902.0
5283,1976,PhD,Single,42473.0,1,1,2014-02-17,72,93.0,1.0,21.0,0.0,4.0,25.0,3,2,1,4,5,0,0,0,0,0,0,0,Spain,0,144.0
5286,1987,Master,Single,41020.0,0,0,2013-10-28,68,112.0,1.0,54.0,7.0,7.0,36.0,1,3,2,4,3,0,0,0,0,0,0,0,Canada,0,217.0
5287,1973,Graduation,Married,34961.0,1,0,2014-06-19,77,45.0,2.0,26.0,4.0,1.0,1.0,3,3,1,3,7,0,0,0,0,0,0,0,Spain,0,79.0
5289,1975,2n Cycle,Single,41658.0,1,1,2012-11-09,30,8.0,4.0,12.0,15.0,4.0,29.0,2,1,1,2,4,0,0,0,0,0,0,0,Australia,0,72.0
5290,1964,PhD,Married,41551.0,1,1,2013-08-14,51,220.0,0.0,33.0,3.0,0.0,23.0,5,5,1,5,8,0,0,0,0,0,0,0,Canada,0,279.0
5294,1989,Graduation,Single,18358.0,1,0,2013-11-20,49,6.0,8.0,19.0,16.0,4.0,4.0,3,3,0,4,7,0,0,0,0,0,0,0,Spain,0,57.0
5299,1970,PhD,Married,69084.0,1,0,2013-11-19,43,1181.0,107.0,199.0,39.0,30.0,30.0,2,7,3,13,8,0,0,0,0,0,0,0,Spain,0,1586.0
5300,1973,Master,Married,38961.0,1,0,2013-12-30,60,19.0,7.0,19.0,0.0,1.0,24.0,1,2,1,2,7,0,0,0,0,0,0,0,Spain,0,70.0
5302,1986,Graduation,Together,78394.0,0,0,2013-02-15,13,298.0,27.0,697.0,216.0,24.0,166.0,1,4,6,5,2,0,0,0,0,0,1,0,Spain,1,1428.0
5303,1974,PhD,Together,79632.0,0,0,2014-04-08,42,471.0,0.0,510.0,99.0,21.0,12.0,1,6,4,9,2,0,0,0,0,0,0,0,South Africa,0,1113.0
5304,1974,PhD,Single,30899.0,1,0,2012-10-13,35,24.0,0.0,8.0,0.0,0.0,1.0,2,1,0,3,6,0,0,0,0,0,0,0,South Africa,0,33.0
5313,1971,Master,Married,38196.0,1,1,2014-04-18,20,30.0,0.0,11.0,0.0,0.0,3.0,3,2,0,4,5,0,0,0,0,0,0,0,Spain,0,44.0
5314,1951,Graduation,Together,40689.0,0,1,2013-03-18,69,270.0,3.0,27.0,39.0,6.0,99.0,7,7,1,5,8,0,0,0,0,0,0,0,Spain,0,444.0
5316,1976,Master,Together,21024.0,0,0,2013-07-04,89,36.0,4.0,18.0,6.0,2.0,18.0,1,2,0,4,7,0,0,0,0,0,0,0,Spain,0,84.0
5320,1973,Master,Divorced,44051.0,1,1,2013-01-29,20,79.0,7.0,58.0,6.0,3.0,18.0,4,3,1,4,6,0,0,0,0,0,1,0,South Africa,1,171.0
5324,1981,PhD,Married,58293.0,1,0,2014-01-19,94,173.0,43.0,118.0,46.0,27.0,15.0,5,5,3,6,5,0,0,0,0,0,0,0,United States,0,422.0
5329,1949,PhD,Divorced,35946.0,1,1,2013-09-27,24,8.0,0.0,3.0,0.0,0.0,0.0,1,0,0,3,5,0,0,0,0,0,0,0,Australia,0,11.0
5331,1977,Graduation,Married,74985.0,0,0,2012-09-11,8,587.0,51.0,898.0,247.0,0.0,86.0,1,3,6,7,2,0,0,0,0,0,0,0,Germany,0,1869.0
5332,1960,2n Cycle,Married,82504.0,0,0,2013-07-27,2,362.0,50.0,431.0,134.0,35.0,54.0,1,3,6,7,1,0,0,0,0,0,0,0,India,0,1066.0
5336,1971,Master,Together,157733.0,1,0,2013-06-04,37,39.0,1.0,9.0,2.0,0.0,8.0,0,1,0,1,1,0,0,0,0,0,0,0,Spain,0,59.0
5341,1962,2n Cycle,Divorced,81975.0,0,1,2013-01-05,2,983.0,76.0,184.0,180.0,138.0,27.0,1,6,3,4,7,0,0,1,0,0,0,0,South Africa,1,1588.0
5342,1976,Basic,Divorced,9548.0,1,0,2012-08-08,31,0.0,1.0,3.0,10.0,6.0,9.0,2,1,0,3,8,0,0,0,0,0,0,0,Canada,0,29.0
5346,1973,2n Cycle,Married,23559.0,1,0,2013-07-03,87,25.0,5.0,19.0,7.0,0.0,23.0,3,3,0,3,7,0,0,0,0,0,0,0,Germany,0,79.0
5350,1991,Master,Single,90638.0,0,0,2014-02-13,29,1156.0,120.0,915.0,94.0,144.0,96.0,1,3,4,10,1,0,0,1,0,0,1,0,South Africa,2,2525.0
5370,1973,PhD,Married,32644.0,1,0,2013-01-16,38,239.0,3.0,141.0,0.0,7.0,23.0,4,7,1,6,8,1,0,0,0,0,0,0,Spain,1,413.0
5371,1989,Graduation,Single,21474.0,1,0,2014-04-08,0,6.0,16.0,24.0,11.0,0.0,34.0,2,3,1,2,7,1,0,0,0,0,1,0,Spain,2,91.0
5376,1979,Graduation,Married,2447.0,1,0,2013-01-06,42,1.0,1.0,1725.0,1.0,1.0,1.0,15,0,28,0,1,0,0,0,0,0,0,0,United States,0,1730.0
5386,1953,Graduation,Together,94384.0,0,0,2013-03-04,62,1111.0,24.0,790.0,160.0,45.0,172.0,0,5,8,5,2,0,1,1,1,0,1,0,South Africa,4,2302.0
5389,1964,Graduation,Married,48920.0,0,2,2013-10-20,93,238.0,17.0,68.0,8.0,10.0,6.0,3,6,2,5,7,0,1,0,0,0,0,0,Spain,1,347.0
5393,1977,Graduation,Single,23763.0,1,0,2012-08-07,64,22.0,0.0,6.0,6.0,2.0,6.0,1,1,0,3,7,0,0,0,0,0,0,0,Spain,0,42.0
5394,1979,Basic,Single,16014.0,1,1,2013-03-17,42,3.0,9.0,4.0,7.0,8.0,7.0,4,1,1,4,3,0,0,0,0,0,0,0,Spain,0,38.0
5396,1988,Graduation,Married,68487.0,0,0,2013-01-13,48,758.0,12.0,385.0,33.0,89.0,89.0,1,9,7,13,4,0,0,0,0,0,0,0,Australia,0,1366.0
5407,1954,Graduation,Together,53103.0,0,1,2013-09-12,70,729.0,17.0,133.0,11.0,0.0,195.0,5,10,6,7,7,1,0,0,0,0,0,0,South Africa,1,1085.0
5423,1983,Graduation,Together,28359.0,1,0,2013-10-27,35,6.0,0.0,5.0,2.0,1.0,2.0,1,1,0,2,7,0,0,0,0,0,0,0,South Africa,0,16.0
5424,1983,Graduation,Married,39922.0,1,0,2013-02-14,30,29.0,12.0,59.0,19.0,1.0,36.0,2,3,0,4,8,0,0,0,0,0,0,0,South Africa,0,156.0
5429,1948,PhD,Married,45579.0,0,1,2013-08-20,10,145.0,1.0,33.0,2.0,1.0,1.0,1,4,1,4,6,0,0,0,0,0,0,0,Spain,0,183.0
5430,1956,Graduation,Together,54450.0,1,1,2012-09-14,0,454.0,0.0,171.0,8.0,19.0,32.0,12,9,2,8,8,0,0,0,0,0,0,0,Spain,0,684.0
5441,1965,PhD,Widow,54111.0,0,1,2013-08-25,97,267.0,6.0,54.0,8.0,3.0,50.0,2,5,2,6,5,0,0,0,0,0,0,0,Spain,0,388.0
5453,1956,Master,Married,90226.0,0,0,2012-09-26,26,1083.0,108.0,649.0,253.0,151.0,108.0,1,4,7,12,2,0,0,0,1,0,0,0,South Africa,1,2352.0
5454,1979,Master,Married,45057.0,1,0,2013-12-01,80,37.0,0.0,7.0,3.0,0.0,3.0,1,2,0,3,5,0,0,0,0,0,0,0,United States,0,50.0
5455,1971,PhD,Married,32011.0,1,0,2013-08-22,89,99.0,0.0,15.0,2.0,1.0,5.0,3,2,1,4,7,0,0,0,0,0,0,0,Spain,0,122.0
5462,1974,Graduation,Married,67445.0,0,1,2012-08-12,63,757.0,80.0,217.0,29.0,80.0,11.0,5,9,6,12,6,0,0,0,0,0,0,0,India,0,1174.0
5474,1970,Graduation,Single,43020.0,1,0,2013-11-30,79,45.0,7.0,99.0,4.0,25.0,43.0,3,4,1,4,6,0,0,0,0,0,0,0,United States,0,223.0
5491,1951,Master,Together,47352.0,0,1,2013-04-11,70,172.0,12.0,112.0,8.0,0.0,15.0,4,6,1,5,7,0,0,0,0,0,0,0,Australia,0,319.0
5493,1976,Graduation,Married,39356.0,1,1,2014-03-19,21,15.0,0.0,2.0,0.0,0.0,6.0,1,1,0,2,6,1,0,0,0,0,0,0,Spain,1,23.0
5510,1977,Master,Married,43263.0,0,1,2012-11-21,2,262.0,6.0,61.0,0.0,10.0,102.0,3,5,2,6,5,0,0,0,0,0,0,0,Spain,0,441.0
5512,1977,Master,Married,55842.0,0,1,2014-05-23,19,451.0,0.0,39.0,0.0,4.0,24.0,1,7,1,8,5,0,0,0,0,0,0,0,Spain,0,518.0
5513,1966,Graduation,Together,37758.0,1,1,2012-10-04,49,27.0,2.0,10.0,0.0,0.0,1.0,2,1,0,3,8,0,0,0,0,0,0,0,Spain,0,40.0
5517,1969,Graduation,Married,25293.0,1,0,2013-09-15,51,15.0,0.0,11.0,0.0,2.0,9.0,1,1,1,2,8,0,0,0,0,0,0,0,Australia,0,37.0
5519,1956,Graduation,Together,64090.0,0,1,2013-08-07,8,316.0,58.0,161.0,76.0,51.0,135.0,1,6,9,4,5,0,0,0,0,0,1,0,South Africa,1,797.0
5524,1957,Graduation,Single,58138.0,0,0,2012-09-04,58,635.0,88.0,546.0,172.0,88.0,88.0,3,8,10,4,7,0,0,0,0,0,1,0,United States,1,1617.0
5527,1987,Graduation,Together,22434.0,1,0,2013-02-13,25,4.0,12.0,11.0,3.0,13.0,15.0,2,2,0,3,8,0,0,0,0,0,0,0,Spain,0,58.0
5529,1946,PhD,Together,64014.0,2,1,2014-06-10,56,406.0,0.0,30.0,0.0,0.0,8.0,7,8,2,5,7,0,0,0,1,0,0,0,Canada,1,444.0
5534,1975,Master,Married,47808.0,0,1,2013-10-20,30,123.0,1.0,26.0,2.0,0.0,72.0,2,3,2,3,7,1,0,0,0,0,0,0,Spain,1,224.0
5536,1959,Graduation,Together,87771.0,0,1,2013-05-22,61,1492.0,38.0,287.0,50.0,57.0,33.0,1,5,10,4,6,0,1,1,1,1,1,0,Canada,5,1957.0
5538,1975,Graduation,Divorced,83829.0,0,0,2013-10-08,78,897.0,161.0,430.0,186.0,161.0,27.0,0,4,7,6,1,1,0,1,1,0,1,0,Spain,4,1862.0
5543,1966,Graduation,Together,57811.0,0,1,2013-06-24,49,545.0,7.0,114.0,37.0,21.0,78.0,5,7,2,11,5,0,1,0,0,0,0,0,Spain,1,802.0
5544,1970,Graduation,Single,67384.0,0,1,2012-11-10,32,957.0,40.0,175.0,158.0,53.0,107.0,2,7,8,5,5,0,1,0,0,0,0,0,Spain,1,1490.0
5545,1972,PhD,Married,78075.0,0,0,2014-04-05,72,572.0,8.0,259.0,34.0,35.0,80.0,1,3,5,5,1,0,0,0,0,0,0,0,Spain,0,988.0
5547,1982,PhD,Married,84169.0,0,0,2013-08-07,9,1478.0,19.0,403.0,0.0,19.0,0.0,1,7,6,6,3,0,1,1,0,0,1,0,Spain,3,1919.0
5552,1963,Master,Divorced,48721.0,1,1,2013-05-13,50,81.0,18.0,113.0,47.0,13.0,21.0,6,4,2,5,6,0,0,0,0,0,0,0,South Africa,0,293.0
5555,1975,Graduation,Divorced,153924.0,0,0,2014-02-07,81,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,Spain,0,6.0
5558,1954,PhD,Single,90933.0,0,0,2014-03-31,90,1020.0,31.0,430.0,62.0,63.0,79.0,1,4,6,4,1,0,0,1,0,0,0,0,Spain,1,1685.0
5562,1974,Graduation,Married,60093.0,0,1,2013-06-26,92,502.0,12.0,109.0,16.0,6.0,90.0,2,7,2,10,6,0,0,0,0,0,0,0,Spain,0,735.0
5564,1969,Graduation,Together,62882.0,0,1,2012-08-09,26,509.0,133.0,497.0,78.0,24.0,97.0,2,7,5,6,4,0,0,0,0,0,0,0,Australia,0,1338.0
5577,1983,Graduation,Together,43776.0,1,0,2014-05-03,77,8.0,0.0,9.0,2.0,1.0,3.0,1,1,0,2,6,0,0,0,0,0,0,0,Spain,0,23.0
5585,1972,Graduation,Single,21359.0,1,0,2013-04-20,1,12.0,2.0,17.0,6.0,1.0,10.0,2,2,0,3,8,0,0,0,0,0,1,0,Canada,1,48.0
5589,1964,Graduation,Divorced,51983.0,0,1,2012-08-31,95,631.0,0.0,115.0,10.0,7.0,30.0,3,9,2,10,7,0,0,0,0,0,0,0,India,0,793.0
5596,1956,2n Cycle,Together,58821.0,0,1,2013-10-12,44,513.0,14.0,154.0,19.0,0.0,28.0,1,9,2,9,6,0,0,0,0,0,0,0,South Africa,0,728.0
5602,1989,PhD,Together,66973.0,0,0,2013-05-17,98,466.0,22.0,432.0,147.0,113.0,102.0,1,8,7,12,3,0,0,0,0,0,0,0,India,0,1282.0
